INCIDENT_ID,ORI,INCIDENT_DATE_STR,INCIDENT_TIME_STR,CITY,COUNTY,STATE,ZIP_CODE,MULTIPLE_LOCATIONS,ON_K12_CAMPUS,ARREST_MADE,CRIME_REPORT_FILED,CONTACT_REASON,IN_CUSTODY_REASON,NUM_INVOLVED_CIVILIANS,NUM_INVOLVED_OFFICERS,NUM_INVOLVED_AGENCIES
URSUS-19-0000-2020-bde,CA0190000,5/26/2020,17:15,LOS ANGELES,LOS ANGELES,CA,90044,FALSE,FALSE,FALSE,TRUE,pre_planned,,1,4,1
URSUS-19-0000-2020-be1,CA0190000,6/7/2020,2:23,CITY OF INDUSTRY,LOS ANGELES,CA,91748,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-19-0000-2020-be9,CA0190000,2/5/2020,10:30,LANCASTER,LOS ANGELES,CA,93535,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-19-0000-2020-c4b,CA0190000,7/8/2020,0:52,LANCASTER,LOS ANGELES,CA,93534,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-19-0000-2020-cfe,CA0190000,6/17/2020,16:33,ROSAMOND,KERN,CA,93560,FALSE,FALSE,FALSE,TRUE,vehicle_bike_pedestrian,,1,4,1
URSUS-19-0000-2020-d60,CA0190000,9/6/2020,19:30,COMPTON,LOS ANGELES,CA,90222,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-19-0000-2020-da5,CA0190000,10/17/2020,1:49,LANCASTER,LOS ANGELES,CA,93536,FALSE,FALSE,TRUE,TRUE,consensual,,1,1,1
URSUS-19-0000-2020-db1,CA0190000,1/7/2020,19:00,LAKEWOOD,LOS ANGELES,CA,90713,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-0000-2020-dbf,CA0190000,10/28/2020,22:53,NORWALK,LOS ANGELES,CA,90650,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-19-0000-2020-e3a,CA0190000,10/15/2020,4:01,LOS ANGELES,LOS ANGELES,CA,90044,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-19-0000-2020-e42,CA0190000,8/28/2020,19:50,EAST LOS ANGELES,LOS ANGELES,CA,90022,FALSE,FALSE,TRUE,TRUE,in_custody_event,awaiting_booking,1,10,1
URSUS-19-0000-2020-e5e,CA0190000,12/6/2020,23:47,ROWLAND HEIGHTS,LOS ANGELES,CA,91748,FALSE,FALSE,FALSE,TRUE,in_progress,,1,1,1
URSUS-19-0000-2020-eaf,CA0190000,11/2/2020,9:47,LOS ANGELES,LOS ANGELES,CA,90059,FALSE,FALSE,FALSE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-19-0000-2020-eb8,CA0190000,7/8/2020,13:15,LANCASTER,LOS ANGELES,CA,93534,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,5,1
URSUS-19-0000-2020-f0a,CA0190000,11/15/2020,2:23,EAST LOS ANGELES,LOS ANGELES,CA,90063,FALSE,FALSE,FALSE,TRUE,consensual,,1,1,1
URSUS-19-0100-2020-bff,CA0190100,1/5/2020,3:34,ALHAMBRA,LOS ANGELES,CA,91803,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-19-013A-2020-2b9,CA019013A,11/28/2020,18:20,LOS ANGELES,LOS ANGELES,CA,91344,FALSE,FALSE,FALSE,TRUE,in_progress,,3,2,1
URSUS-19-0500-2020-255,CA0190500,4/2/2020,16:04,AZUSA,LOS ANGELES,CA,91702,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-0500-2020-46d,CA0190500,1/25/2020,14:21,AZUSA,LOS ANGELES,CA,91702,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-0500-2020-830,CA0190500,1/25/2020,19:27,AZUSA,LOS ANGELES,CA,91702,TRUE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,3,2
URSUS-19-0500-2020-ea4,CA0190500,2/14/2020,0:48,AZUSA,LOS ANGELES,CA,91702,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-0700-2020-f4a,CA0190700,5/30/2020,1:46,LYNWOOD,LOS ANGELES,CA,90262,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,6,2
URSUS-19-0900-2020-646,CA0190900,3/9/2020,10:14,BELL GARDENS,LOS ANGELES,CA,90201,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-0900-2020-a59,CA0190900,2/7/2020,9:13,BELL GARDENS,LOS ANGELES,CA,90201,FALSE,FALSE,FALSE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-19-1800-2020-e62,CA0191800,8/3/2020,14:26,CULVER CITY,LOS ANGELES,CA,90232,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,3,1
URSUS-19-2000-2020-b0a,CA0192000,10/8/2020,20:08,DOWNEY,LOS ANGELES,CA,90242,FALSE,FALSE,TRUE,TRUE,call_for_service,other,1,2,1
URSUS-19-2000-2020-b35,CA0192000,12/24/2020,9:20,DOWNEY,LOS ANGELES,CA,90240,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-19-2200-2020-8a8,CA0192200,11/20/2020,10:00,RIVERSIDE,RIVERSIDE,CA,92509,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,2,1
URSUS-19-2400-2020-6c1,CA0192400,7/3/2020,0:25,GARDENA,LOS ANGELES,CA,90249,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-19-2400-2020-ebc,CA0192400,7/19/2020,21:19,GARDENA,LOS ANGELES,CA,90249,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-3300-2020-af9,CA0193300,8/30/2020,4:03,INGLEWOOD,LOS ANGELES,CA,90304,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-19-4100-2020-095,CA0194100,2/16/2020,22:06,LONG BEACH,LOS ANGELES,CA,90806,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-19-4100-2020-11b,CA0194100,4/5/2020,1:57,LONG BEACH,LOS ANGELES,CA,90806,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,3,1
URSUS-19-4100-2020-16b,CA0194100,10/15/2020,13:05,LONG BEACH,LOS ANGELES,CA,90804,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-19-4100-2020-1ca,CA0194100,3/15/2020,22:25,LONG BEACH,LOS ANGELES,CA,90803,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-4100-2020-21c,CA0194100,3/30/2020,14:03,LONG BEACH,LOS ANGELES,CA,90806,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-19-4100-2020-347,CA0194100,4/14/2020,15:35,LONG BEACH,LOS ANGELES,CA,90806,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,4,1
URSUS-19-4100-2020-3e4,CA0194100,9/9/2020,0:30,LONG BEACH,LOS ANGELES,CA,90802,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-4100-2020-40e,CA0194100,9/16/2020,17:05,LONG BEACH,LOS ANGELES,CA,90803,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-4100-2020-4df,CA0194100,2/20/2020,21:18,LONG BEACH,LOS ANGELES,CA,90805,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-4100-2020-68a,CA0194100,5/10/2020,2:47,LONG BEACH,LOS ANGELES,CA,90802,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-19-4100-2020-7c0,CA0194100,8/4/2020,5:16,LONG BEACH,LOS ANGELES,CA,90805,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-4100-2020-84f,CA0194100,1/16/2020,19:31,LONG BEACH,LOS ANGELES,CA,90804,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-4100-2020-934,CA0194100,2/13/2020,16:24,LONG BEACH,LOS ANGELES,CA,90806,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-19-4100-2020-bb6,CA0194100,1/10/2020,6:51,LONG BEACH,LOS ANGELES,CA,90806,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-4200-2020-058,CA0194200,8/7/2020,6:16,LOS ANGELES,LOS ANGELES,CA,91335,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-4200-2020-09b,CA0194200,8/26/2020,22:15,LOS ANGELES,LOS ANGELES,CA,91304,FALSE,FALSE,TRUE,FALSE,in_progress,,1,5,1
URSUS-19-4200-2020-11e,CA0194200,8/1/2020,5:20,LOS ANGELES,LOS ANGELES,CA,90062,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-4200-2020-205,CA0194200,10/18/2020,22:06,LOS ANGELES,LOS ANGELES,CA,90038,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-4200-2020-248,CA0194200,5/27/2020,12:00,LOS ANGELES,LOS ANGELES,CA,91606,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-19-4200-2020-263,CA0194200,8/23/2020,18:41,LOS ANGELES,LOS ANGELES,CA,90028,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-19-4200-2020-2ad,CA0194200,2/21/2020,1:29,LOS ANGELES,LOS ANGELES,CA,90044,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-4200-2020-30c,CA0194200,8/24/2020,17:40,LOS ANGELES,LOS ANGELES,CA,90003,FALSE,FALSE,TRUE,FALSE,call_for_service,,1,1,1
URSUS-19-4200-2020-37e,CA0194200,10/12/2020,0:30,LOS ANGELES,LOS ANGELES,CA,90015,FALSE,FALSE,FALSE,FALSE,civil_disorder,,1,2,1
URSUS-19-4200-2020-389,CA0194200,10/13/2020,18:00,LOS ANGELES,LOS ANGELES,CA,91335,FALSE,FALSE,TRUE,FALSE,in_progress,,1,3,1
URSUS-19-4200-2020-395,CA0194200,4/4/2020,22:30,LOS ANGELES,LOS ANGELES,CA,90018,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,8,1
URSUS-19-4200-2020-41c,CA0194200,4/15/2020,23:00,LOS ANGELES,LOS ANGELES,CA,90033,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-19-4200-2020-497,CA0194200,6/2/2020,14:14,LOS ANGELES,LOS ANGELES,CA,90028,FALSE,FALSE,FALSE,FALSE,civil_disorder,,1,1,1
URSUS-19-4200-2020-4a2,CA0194200,10/23/2020,14:23,LOS ANGELES,LOS ANGELES,CA,90015,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,2,1
URSUS-19-4200-2020-4ce,CA0194200,5/14/2020,13:14,LOS ANGELES,LOS ANGELES,CA,90044,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,3,1
URSUS-19-4200-2020-517,CA0194200,5/23/2020,21:00,LOS ANGELES,LOS ANGELES,CA,91605,FALSE,FALSE,TRUE,FALSE,in_progress,,1,2,1
URSUS-19-4200-2020-591,CA0194200,6/3/2020,0:21,LOS ANGELES,LOS ANGELES,CA,90003,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-19-4200-2020-5ad,CA0194200,6/9/2020,16:46,LOS ANGELES,LOS ANGELES,CA,90012,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,3,1
URSUS-19-4200-2020-5e2,CA0194200,5/26/2020,20:22,LOS ANGELES,LOS ANGELES,CA,90059,FALSE,FALSE,TRUE,TRUE,in_progress,,1,7,1
URSUS-19-4200-2020-696,CA0194200,5/31/2020,21:30,LOS ANGELES,LOS ANGELES,CA,90004,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-19-4200-2020-6dc,CA0194200,5/31/2020,15:58,LOS ANGELES,LOS ANGELES,CA,90291,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-4200-2020-736,CA0194200,4/9/2020,11:00,LOS ANGELES,LOS ANGELES,CA,90044,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-4200-2020-74e,CA0194200,10/14/2020,21:51,LOS ANGELES,LOS ANGELES,CA,90061,FALSE,FALSE,FALSE,TRUE,in_progress,,1,1,1
URSUS-19-4200-2020-777,CA0194200,1/5/2020,0:12,LOS ANGELES,LOS ANGELES,CA,90031,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-19-4200-2020-80c,CA0194200,2/1/2020,17:05,LOS ANGELES,LOS ANGELES,CA,91401,FALSE,FALSE,TRUE,TRUE,in_progress,,1,4,1
URSUS-19-4200-2020-828,CA0194200,4/30/2020,21:39,LOS ANGELES,LOS ANGELES,CA,90011,FALSE,FALSE,FALSE,FALSE,in_progress,,1,2,1
URSUS-19-4200-2020-869,CA0194200,4/22/2020,17:38,LOS ANGELES,LOS ANGELES,CA,90011,FALSE,FALSE,FALSE,TRUE,in_progress,,1,1,1
URSUS-19-4200-2020-881,CA0194200,11/20/2020,22:50,LOS ANGELES,LOS ANGELES,CA,90059,FALSE,FALSE,TRUE,TRUE,in_progress,,2,1,1
URSUS-19-4200-2020-8e9,CA0194200,5/30/2020,16:20,LOS ANGELES,LOS ANGELES,CA,90048,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-19-4200-2020-8f3,CA0194200,3/22/2020,8:19,LOS ANGELES,LOS ANGELES,CA,90012,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-4200-2020-927,CA0194200,7/26/2020,23:00,SAN FERNANDO,LOS ANGELES,CA,91340,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,10,1
URSUS-19-4200-2020-95c,CA0194200,11/14/2020,20:38,LOS ANGELES,LOS ANGELES,CA,91402,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-19-4200-2020-963,CA0194200,12/13/2020,21:30,LOS ANGELES,LOS ANGELES,CA,90032,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,5,1
URSUS-19-4200-2020-9f8,CA0194200,7/22/2020,13:15,LOS ANGELES,LOS ANGELES,CA,90068,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-19-4200-2020-a28,CA0194200,6/26/2020,16:00,LOS ANGELES,LOS ANGELES,CA,90036,FALSE,FALSE,TRUE,TRUE,in_progress,,1,4,1
URSUS-19-4200-2020-a31,CA0194200,2/25/2020,22:09,LOS ANGELES,LOS ANGELES,CA,90011,FALSE,FALSE,TRUE,TRUE,ambush,,1,2,1
URSUS-19-4200-2020-a38,CA0194200,1/5/2020,4:00,LOS ANGELES,LOS ANGELES,CA,91606,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,9,1
URSUS-19-4200-2020-ab9,CA0194200,3/31/2020,17:00,WHITTIER,LOS ANGELES,CA,90605,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,1,1
URSUS-19-4200-2020-acf,CA0194200,8/5/2020,14:11,LOS ANGELES,LOS ANGELES,CA,90038,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-19-4200-2020-b19,CA0194200,9/6/2020,23:58,LOS ANGELES,LOS ANGELES,CA,90037,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-4200-2020-b43,CA0194200,9/26/2020,21:59,LOS ANGELES,LOS ANGELES,CA,90731,FALSE,FALSE,TRUE,TRUE,ambush,,1,5,1
URSUS-19-4200-2020-b46,CA0194200,2/16/2020,20:30,LOS ANGELES,LOS ANGELES,CA,90004,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-4200-2020-b91,CA0194200,10/10/2020,11:40,LOS ANGELES,LOS ANGELES,CA,90066,FALSE,FALSE,TRUE,FALSE,in_progress,,1,8,1
URSUS-19-4200-2020-bf8,CA0194200,6/25/2020,4:05,LOS ANGELES,LOS ANGELES,CA,90061,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-4200-2020-c03,CA0194200,10/15/2020,2:20,LOS ANGELES,LOS ANGELES,CA,90061,FALSE,FALSE,TRUE,TRUE,in_progress,,10,23,1
URSUS-19-4200-2020-c31,CA0194200,6/11/2020,17:40,LOS ANGELES,LOS ANGELES,CA,90710,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-19-4200-2020-c63,CA0194200,11/1/2020,18:36,LOS ANGELES,LOS ANGELES,CA,91344,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-4200-2020-c9b,CA0194200,3/30/2020,1:28,WOODLAND HILLS,LOS ANGELES,CA,91364,FALSE,FALSE,FALSE,TRUE,ambush,,1,1,1
URSUS-19-4200-2020-cf3,CA0194200,6/7/2020,22:30,LOS ANGELES,LOS ANGELES,CA,91601,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-4200-2020-cff,CA0194200,1/11/2020,12:39,LOS ANGELES,LOS ANGELES,CA,90019,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-19-4200-2020-d3c,CA0194200,11/6/2020,16:46,LOS ANGELES,LOS ANGELES,CA,91324,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,7,1
URSUS-19-4200-2020-d4d,CA0194200,4/13/2020,12:05,TORRANCE,LOS ANGELES,CA,90501,TRUE,FALSE,TRUE,TRUE,pre_planned,,1,7,1
URSUS-19-4200-2020-da5,CA0194200,7/19/2020,18:20,LOS ANGELES,LOS ANGELES,CA,90031,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-19-4200-2020-db9,CA0194200,3/1/2020,13:20,LOS ANGELES,LOS ANGELES,CA,90047,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-4200-2020-dec,CA0194200,2/9/2020,13:02,LOS ANGELES,LOS ANGELES,CA,91331,FALSE,FALSE,TRUE,TRUE,in_progress,,1,6,1
URSUS-19-4200-2020-e08,CA0194200,3/1/2020,13:10,LOS ANGELES,LOS ANGELES,CA,90047,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,3,1
URSUS-19-4200-2020-e5a,CA0194200,10/15/2020,0:56,LOS ANGELES,LOS ANGELES,CA,91306,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-4200-2020-e8d,CA0194200,9/24/2020,12:27,LOS ANGELES,LOS ANGELES,CA,91406,FALSE,FALSE,TRUE,FALSE,call_for_service,,1,1,1
URSUS-19-4200-2020-ea3,CA0194200,9/21/2020,21:25,LOS ANGELES,LOS ANGELES,CA,91303,FALSE,FALSE,TRUE,FALSE,call_for_service,,1,7,1
URSUS-19-4200-2020-ee4,CA0194200,10/17/2020,23:30,LOS ANGELES,LOS ANGELES,CA,90007,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-19-4200-2020-f2b,CA0194200,5/30/2020,19:09,LOS ANGELES,LOS ANGELES,CA,90036,FALSE,FALSE,FALSE,FALSE,civil_disorder,,2,2,1
URSUS-19-4200-2020-f64,CA0194200,5/30/2020,1:50,LOS ANGELES,LOS ANGELES,CA,90014,FALSE,FALSE,TRUE,TRUE,civil_disorder,,1,2,1
URSUS-19-4200-2020-fa4,CA0194200,6/26/2020,10:00,LOS ANGELES,LOS ANGELES,CA,91325,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,13,1
URSUS-19-4700-2020-40e,CA0194700,7/22/2020,22:08,MONTEBELLO,LOS ANGELES,CA,90640,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-19-4700-2020-4f7,CA0194700,1/12/2020,13:02,MONTEBELLO,LOS ANGELES,CA,90640,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,3,1
URSUS-19-5300-2020-4f1,CA0195300,8/15/2020,19:52,PASADENA,LOS ANGELES,CA,91103,FALSE,FALSE,FALSE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-19-5300-2020-bdc,CA0195300,5/8/2020,15:10,PASADENA,LOS ANGELES,CA,91107,FALSE,FALSE,FALSE,TRUE,vehicle_bike_pedestrian,,1,4,1
URSUS-19-5500-2020-141,CA0195500,7/5/2020,18:05,POMONA,LOS ANGELES,CA,91766,TRUE,FALSE,FALSE,TRUE,call_for_service,,1,3,1
URSUS-19-5500-2020-34d,CA0195500,3/30/2020,19:15,POMONA,LOS ANGELES,CA,91767,TRUE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-19-5500-2020-aba,CA0195500,6/29/2020,15:35,MONTCLAIR,SAN BERNARDINO,CA,91763,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,5,1
URSUS-19-5600-2020-e0b,CA0195600,6/27/2020,6:37,REDONDO BEACH,LOS ANGELES,CA,90277,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-19-6100-2020-434,CA0196100,5/1/2020,22:55,SAN FERNANDO,LOS ANGELES,CA,91340,TRUE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-19-6100-2020-653,CA0196100,1/20/2020,3:10,SYLMAR,LOS ANGELES,CA,91342,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-19-7200-2020-bb0,CA0197200,3/15/2020,17:53,TORRANCE,LOS ANGELES,CA,90505,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-19-7200-2020-bc6,CA0197200,3/8/2020,10:48,TORRANCE,LOS ANGELES,CA,90504,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-7600-2020-5f7,CA0197600,3/16/2020,22:15,WHITTIER,LOS ANGELES,CA,90604,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-7600-2020-618,CA0197600,3/19/2020,22:15,ROWLAND HEIGHTS,LOS ANGELES,CA,91748,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-19-7600-2020-72b,CA0197600,11/9/2020,18:01,SANTA FE SPRINGS,LOS ANGELES,CA,90670,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-19-7600-2020-85d,CA0197600,2/4/2020,7:52,WHITTIER,LOS ANGELES,CA,90601,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-7600-2020-df7,CA0197600,4/30/2020,11:45,WHITTIER,LOS ANGELES,CA,90602,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-20-0000-2020-693,CA0200000,3/26/2020,10:01,OAKHURST,MADERA,CA,93644,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-20-0000-2020-a0e,CA0200000,4/29/2020,14:57,MADERA,MADERA,CA,93637,FALSE,FALSE,FALSE,TRUE,pre_planned,,1,3,1
URSUS-20-0100-2020-200,CA0200100,7/4/2020,16:39,CHOWCHILLA,MADERA,CA,93610,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-22-0000-2020-75d,CA0220000,10/28/2020,19:32,MARIPOSA,MARIPOSA,CA,95338,FALSE,FALSE,TRUE,TRUE,ambush,,1,1,1
URSUS-23-0000-2020-0e9,CA0230000,8/1/2020,13:44,ALBION,MENDOCINO,CA,95410,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-23-0100-2020-359,CA0230100,11/6/2020,15:08,FORT BRAGG,MENDOCINO,CA,95437,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-24-0000-2020-014,CA0240000,8/16/2020,3:00,DOS PALOS,MERCED,CA,93620,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-25-0000-2020-ed3,CA0250000,4/6/2020,19:00,MCARTHUR,SHASTA,CA,96056,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-26-0100-2020-9d4,CA0260100,1/10/2020,21:15,MAMMOTH LAKES,MONO,CA,93546,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,3,1
URSUS-27-0300-2020-074,CA0270300,11/7/2020,1:29,GONZALES,MONTEREY,CA,93926,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,2
URSUS-27-0600-2020-667,CA0270600,7/13/2020,23:11,MONTEREY,MONTEREY,CA,93940,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-28-0000-2020-9df,CA0280000,4/24/2020,16:01,NAPA,NAPA,CA,94558,FALSE,FALSE,FALSE,TRUE,in_progress,,1,1,1
URSUS-28-0000-2020-bfe,CA0280000,10/5/2020,22:13,NAPA,NAPA,CA,94558,FALSE,FALSE,FALSE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-28-0200-2020-0b9,CA0280200,5/2/2020,12:14,NAPA,NAPA,CA,94559,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-28-0200-2020-421,CA0280200,2/9/2020,17:05,NAPA,NAPA,CA,94558,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-28-0200-2020-62d,CA0280200,11/12/2020,16:44,NAPA,NAPA,CA,94559,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-28-0200-2020-a03,CA0280200,3/1/2020,1:11,NAPA,NAPA,CA,94558,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-28-0200-2020-f4a,CA0280200,9/11/2020,7:34,NAPA,NAPA,CA,94559,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-29-0000-2020-6dc,CA0290000,1/1/2020,12:48,GRASS VALLEY,NEVADA,CA,95945,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,3,2
URSUS-30-0000-2020-113,CA0300000,5/14/2020,15:10,MISSION VIEJO,ORANGE,CA,92692,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,4,1
URSUS-30-0000-2020-11f,CA0300000,5/13/2020,15:54,ALISO VIEJO,ORANGE,CA,92656,FALSE,FALSE,TRUE,TRUE,in_progress,,1,3,1
URSUS-30-0000-2020-137,CA0300000,7/31/2020,23:00,SAN JUAN CAPISTRANO,ORANGE,CA,92675,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-30-0000-2020-17f,CA0300000,6/24/2020,1:11,LAKE FOREST,ORANGE,CA,92630,FALSE,FALSE,FALSE,TRUE,in_progress,,1,3,1
URSUS-30-0000-2020-28a,CA0300000,6/28/2020,12:21,ORANGEVALE,ORANGE,CA,92868,FALSE,FALSE,TRUE,TRUE,in_custody_event,booked_awaiting_trial,1,7,1
URSUS-30-0000-2020-326,CA0300000,3/8/2020,17:36,ORANGEVALE,ORANGE,CA,92868,FALSE,FALSE,TRUE,TRUE,in_custody_event,booked_awaiting_trial,1,2,1
URSUS-30-0000-2020-3ca,CA0300000,6/22/2020,20:35,BURBANK,LOS ANGELES,CA,91505,FALSE,FALSE,TRUE,TRUE,pre_planned,,2,3,1
URSUS-30-0000-2020-442,CA0300000,9/23/2020,13:12,SAN CLEMENTE,ORANGE,CA,92672,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-30-0000-2020-678,CA0300000,3/10/2020,22:37,SAN JUAN CAPISTRANO,ORANGE,CA,92675,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
